source,target,type,weight,evidence
project:chip-placement-with-deep-reinforcement-learning,year:2021,RELEASED_IN,1.0,structural
project:chipnemo,organization:nvidia,BUILT_BY,1.0,structural
project:chipnemo,category:cad-copilot,IN_CATEGORY,1.0,structural
project:chipnemo,technique:domain-adaptive-pretraining,USES_TECHNIQUE,1.0,structural
project:chipnemo,technique:instruction-tuning,USES_TECHNIQUE,1.0,structural
project:chipnemo,technique:retrieval-augmentation,USES_TECHNIQUE,1.0,structural
project:chipnemo,technique:eda-script-generation,USES_TECHNIQUE,1.0,structural
project:chipnemo,modality:text-and-chip-design-corpora,CONSUMES,1.0,structural
project:chipnemo,modality:text-and-eda-scripts,PRODUCES,1.0,structural
project:chipnemo,physicsdomain:none,OPERATES_ON,1.0,structural
project:chipnemo,industry:electronics,APPLIED_TO,1.0,structural
project:chipnemo,year:2023,RELEASED_IN,1.0,structural
project:citrine-informatics,organization:citrine-informatics,BUILT_BY,1.0,structural
project:citrine-informatics,category:generative-materials,IN_CATEGORY,1.0,structural
project:citrine-informatics,technique:materials-ai,USES_TECHNIQUE,1.0,structural
project:citrine-informatics,technique:optimization,USES_TECHNIQUE,1.0,structural
project:citrine-informatics,modality:materials-spec,CONSUMES,1.0,structural
project:citrine-informatics,modality:scalar-field,PRODUCES,1.0,structural
project:citrine-informatics,physicsdomain:molecular,OPERATES_ON,1.0,structural
project:citrine-informatics,year:2013,RELEASED_IN,1.0,structural
project:clarifai,organization:clarifai,BUILT_BY,1.0,structural
project:clarifai,category:vision-inspection-ml,IN_CATEGORY,1.0,structural
project:clarifai,technique:computer-vision,USES_TECHNIQUE,1.0,structural
project:clarifai,technique:multimodal,USES_TECHNIQUE,1.0,structural
project:clarifai,modality:image,CONSUMES,1.0,structural
project:clarifai,modality:defect-label,PRODUCES,1.0,structural
project:clarifai,physicsdomain:none,OPERATES_ON,1.0,structural
project:clarifai,industry:manufacturing,APPLIED_TO,1.0,structural
project:clarifai,year:2022,RELEASED_IN,1.0,structural
project:clay-a-controllable-large-scale-generative-model-for-creating-high-quality-3d-as,organization:shanghaitech-university,BUILT_BY,1.0,structural
project:clay-a-controllable-large-scale-generative-model-for-creating-high-quality-3d-as,category:generative-3d-shape,IN_CATEGORY,1.0,structural
project:clay-a-controllable-large-scale-generative-model-for-creating-high-quality-3d-as,technique:transformer,USES_TECHNIQUE,1.0,structural
project:clay-a-controllable-large-scale-generative-model-for-creating-high-quality-3d-as,technique:diffusion-model,USES_TECHNIQUE,1.0,structural
project:clay-a-controllable-large-scale-generative-model-for-creating-high-quality-3d-as,technique:implicit-function,USES_TECHNIQUE,1.0,structural
project:clay-a-controllable-large-scale-generative-model-for-creating-high-quality-3d-as,modality:none,CONSUMES,1.0,structural
project:clay-a-controllable-large-scale-generative-model-for-creating-high-quality-3d-as,modality:mesh,PRODUCES,1.0,structural
project:clay-a-controllable-large-scale-generative-model-for-creating-high-quality-3d-as,physicsdomain:none,OPERATES_ON,1.0,structural
project:clay-a-controllable-large-scale-generative-model-for-creating-high-quality-3d-as,year:2024,RELEASED_IN,1.0,structural
project:cloudnc-cam-assist,organization:cloudnc,BUILT_BY,1.0,structural
project:cloudnc-cam-assist,category:dfm-ai,IN_CATEGORY,1.0,structural
project:cloudnc-cam-assist,technique:feature-recognition,USES_TECHNIQUE,1.0,structural
project:cloudnc-cam-assist,technique:cam-automation,USES_TECHNIQUE,1.0,structural
project:cloudnc-cam-assist,modality:brep,CONSUMES,1.0,structural
project:cloudnc-cam-assist,modality:toolpath,PRODUCES,1.0,structural
project:cloudnc-cam-assist,physicsdomain:none,OPERATES_ON,1.0,structural
project:cloudnc-cam-assist,year:2023,RELEASED_IN,1.0,structural
project:cmr-surgical-versius,organization:cmr-surgical,BUILT_BY,1.0,structural
project:cmr-surgical-versius,category:medical-engineering-ai,IN_CATEGORY,1.0,structural
project:cmr-surgical-versius,technique:robotics,USES_TECHNIQUE,1.0,structural
project:cmr-surgical-versius,technique:surgical-planning,USES_TECHNIQUE,1.0,structural
project:cmr-surgical-versius,modality:video,CONSUMES,1.0,structural
project:cmr-surgical-versius,modality:trajectory,PRODUCES,1.0,structural
project:cmr-surgical-versius,physicsdomain:none,OPERATES_ON,1.0,structural
project:cmr-surgical-versius,industry:medical,APPLIED_TO,1.0,structural
project:cmr-surgical-versius,year:2024,RELEASED_IN,1.0,structural
project:cofactr-docai,organization:cofactr,BUILT_BY,1.0,structural
project:cofactr-docai,category:pcb-design-ai,IN_CATEGORY,1.0,structural
project:cofactr-docai,technique:document-ai,USES_TECHNIQUE,1.0,structural
project:cofactr-docai,technique:procurement-automation,USES_TECHNIQUE,1.0,structural
project:cofactr-docai,modality:documents,CONSUMES,1.0,structural
project:cofactr-docai,modality:component-list,PRODUCES,1.0,structural
project:cofactr-docai,physicsdomain:none,OPERATES_ON,1.0,structural
project:cofactr-docai,industry:electronics,APPLIED_TO,1.0,structural
project:cofactr-docai,year:2025,RELEASED_IN,1.0,structural
project:cognex-visionpro-deep-learning,organization:cognex,BUILT_BY,1.0,structural
project:cognex-visionpro-deep-learning,category:vision-inspection-ml,IN_CATEGORY,1.0,structural
project:cognex-visionpro-deep-learning,technique:deep-learning,USES_TECHNIQUE,1.0,structural
project:cognex-visionpro-deep-learning,technique:visual-inspection,USES_TECHNIQUE,1.0,structural
project:cognex-visionpro-deep-learning,modality:image,CONSUMES,1.0,structural
project:cognex-visionpro-deep-learning,modality:defect-label,PRODUCES,1.0,structural
project:cognex-visionpro-deep-learning,physicsdomain:none,OPERATES_ON,1.0,structural
project:cognex-visionpro-deep-learning,industry:manufacturing,APPLIED_TO,1.0,structural
project:cognex-visionpro-deep-learning,year:2022,RELEASED_IN,1.0,structural
project:cognitive-design-20,organization:cognitive-design-systems,BUILT_BY,1.0,structural
project:cognitive-design-20,category:generative-platform,IN_CATEGORY,1.0,structural
project:cognitive-design-20,technique:generative-design,USES_TECHNIQUE,1.0,structural
project:cognitive-design-20,technique:simulation-driven-design,USES_TECHNIQUE,1.0,structural
project:cognitive-design-20,modality:physics-spec,CONSUMES,1.0,structural
project:cognitive-design-20,modality:parametric-cad,PRODUCES,1.0,structural
project:cognitive-design-20,physicsdomain:structural,OPERATES_ON,1.0,structural
project:cognitive-design-20,year:2025,RELEASED_IN,1.0,structural
project:colab-autoreview,organization:colab-software,BUILT_BY,1.0,structural
project:colab-autoreview,category:cad-copilot,IN_CATEGORY,1.0,structural
project:colab-autoreview,technique:review-automation,USES_TECHNIQUE,1.0,structural
project:colab-autoreview,technique:llm,USES_TECHNIQUE,1.0,structural
project:colab-autoreview,modality:text,CONSUMES,1.0,structural
project:colab-autoreview,modality:text,PRODUCES,1.0,structural
project:colab-autoreview,physicsdomain:none,OPERATES_ON,1.0,structural
project:colab-autoreview,year:2024,RELEASED_IN,1.0,structural
project:colmap,organization:eth-zurich,BUILT_BY,1.0,structural
project:colmap,category:image-to-cad,IN_CATEGORY,1.0,structural
project:colmap,technique:photogrammetry,USES_TECHNIQUE,1.0,structural
project:colmap,technique:sfm,USES_TECHNIQUE,1.0,structural
project:colmap,technique:mvs,USES_TECHNIQUE,1.0,structural
project:colmap,modality:image,CONSUMES,1.0,structural
project:colmap,modality:point-cloud,PRODUCES,1.0,structural
project:colmap,physicsdomain:none,OPERATES_ON,1.0,structural
project:colmap,industry:manufacturing,APPLIED_TO,1.0,structural
project:colmap,industry:reverse-engineering,APPLIED_TO,1.0,structural
project:colmap,year:2021,RELEASED_IN,1.0,structural
project:complexgen-cad-reconstruction-by-b-rep-chain-complex-generation,organization:unknown,BUILT_BY,1.0,structural
project:complexgen-cad-reconstruction-by-b-rep-chain-complex-generation,category:b-rep-learning,IN_CATEGORY,1.0,structural
project:complexgen-cad-reconstruction-by-b-rep-chain-complex-generation,technique:transformer,USES_TECHNIQUE,1.0,structural
project:complexgen-cad-reconstruction-by-b-rep-chain-complex-generation,modality:none,CONSUMES,1.0,structural
project:complexgen-cad-reconstruction-by-b-rep-chain-complex-generation,modality:brep,PRODUCES,1.0,structural
project:complexgen-cad-reconstruction-by-b-rep-chain-complex-generation,physicsdomain:none,OPERATES_ON,1.0,structural
project:complexgen-cad-reconstruction-by-b-rep-chain-complex-generation,year:2022,RELEASED_IN,1.0,structural
project:computer-vision-for-automatic-defect-detection-of-self-pierce-rivet-joints,organization:fraunhofer-austria,BUILT_BY,1.0,structural
project:computer-vision-for-automatic-defect-detection-of-self-pierce-rivet-joints,category:aec-construction-ai,IN_CATEGORY,1.0,structural
project:computer-vision-for-automatic-defect-detection-of-self-pierce-rivet-joints,modality:image,CONSUMES,1.0,structural
project:computer-vision-for-automatic-defect-detection-of-self-pierce-rivet-joints,modality:progress-report,PRODUCES,1.0,structural
project:computer-vision-for-automatic-defect-detection-of-self-pierce-rivet-joints,physicsdomain:none,OPERATES_ON,1.0,structural
project:computer-vision-for-automatic-defect-detection-of-self-pierce-rivet-joints,industry:construction,APPLIED_TO,1.0,structural
project:computer-vision-for-automatic-defect-detection-of-self-pierce-rivet-joints,year:2023,RELEASED_IN,1.0,structural
project:computer-vision-for-industrial-defect-detection,organization:d-fine-germany,BUILT_BY,1.0,structural
project:computer-vision-for-industrial-defect-detection,category:vision-inspection-ml,IN_CATEGORY,1.0,structural
project:computer-vision-for-industrial-defect-detection,modality:x-ray,CONSUMES,1.0,structural
project:computer-vision-for-industrial-defect-detection,modality:defect-label,PRODUCES,1.0,structural
project:computer-vision-for-industrial-defect-detection,physicsdomain:none,OPERATES_ON,1.0,structural
project:computer-vision-for-industrial-defect-detection,industry:manufacturing,APPLIED_TO,1.0,structural
project:computer-vision-for-industrial-defect-detection,year:2023,RELEASED_IN,1.0,structural
project:conceptual-design-generation-llm-2023,organization:asme-idetc-2023,BUILT_BY,1.0,structural
project:conceptual-design-generation-llm-2023,category:design-cognition-ai,IN_CATEGORY,1.0,structural
project:conceptual-design-generation-llm-2023,technique:llm,USES_TECHNIQUE,1.0,structural
project:conceptual-design-generation-llm-2023,technique:prompt-engineering,USES_TECHNIQUE,1.0,structural
project:conceptual-design-generation-llm-2023,technique:design-evaluation,USES_TECHNIQUE,1.0,structural
project:conceptual-design-generation-llm-2023,modality:text,CONSUMES,1.0,structural
project:conceptual-design-generation-llm-2023,modality:conceptual-design,PRODUCES,1.0,structural
project:conceptual-design-generation-llm-2023,year:2023,RELEASED_IN,1.0,structural
project:condition-monitoring-and-life-prediction-of-the-turning-tool-based-on-extreme-le,organization:chongqing-jiaotong-university,BUILT_BY,1.0,structural
project:condition-monitoring-and-life-prediction-of-the-turning-tool-based-on-extreme-le,category:dfm-ai,IN_CATEGORY,1.0,structural
project:condition-monitoring-and-life-prediction-of-the-turning-tool-based-on-extreme-le,modality:brep,CONSUMES,1.0,structural
project:condition-monitoring-and-life-prediction-of-the-turning-tool-based-on-extreme-le,modality:process-plan,PRODUCES,1.0,structural
project:condition-monitoring-and-life-prediction-of-the-turning-tool-based-on-extreme-le,physicsdomain:none,OPERATES_ON,1.0,structural
project:condition-monitoring-and-life-prediction-of-the-turning-tool-based-on-extreme-le,industry:manufacturing,APPLIED_TO,1.0,structural
project:condition-monitoring-and-life-prediction-of-the-turning-tool-based-on-extreme-le,industry:automotive,APPLIED_TO,1.0,structural
project:condition-monitoring-and-life-prediction-of-the-turning-tool-based-on-extreme-le,year:2021,RELEASED_IN,1.0,structural
project:conformis,organization:conformis,BUILT_BY,1.0,structural
project:conformis,category:generative-3d-shape,IN_CATEGORY,1.0,structural
project:conformis,technique:patient-specific-design,USES_TECHNIQUE,1.0,structural
project:conformis,technique:knee-arthroplasty,USES_TECHNIQUE,1.0,structural
project:conformis,modality:ct,CONSUMES,1.0,structural
project:conformis,modality:implant,PRODUCES,1.0,structural
project:conformis,physicsdomain:none,OPERATES_ON,1.0,structural
project:conformis,industry:medical,APPLIED_TO,1.0,structural
project:conformis,year:2023,RELEASED_IN,1.0,structural
project:construction-with-digital-twin-information-systems,organization:technion-israel-institute-of-technology,BUILT_BY,1.0,structural
project:construction-with-digital-twin-information-systems,category:generative-platform,IN_CATEGORY,1.0,structural
project:construction-with-digital-twin-information-systems,modality:site-model,CONSUMES,1.0,structural
project:construction-with-digital-twin-information-systems,modality:building-design,PRODUCES,1.0,structural
project:construction-with-digital-twin-information-systems,physicsdomain:structural,OPERATES_ON,1.0,structural
project:construction-with-digital-twin-information-systems,industry:construction,APPLIED_TO,1.0,structural
project:construction-with-digital-twin-information-systems,year:2020,RELEASED_IN,1.0,structural
project:contextcapture,organization:bentley-systems,BUILT_BY,1.0,structural
project:contextcapture,category:cad-reconstruction,IN_CATEGORY,1.0,structural
project:contextcapture,technique:photogrammetry,USES_TECHNIQUE,1.0,structural
project:contextcapture,technique:reality-mesh-generation,USES_TECHNIQUE,1.0,structural
project:contextcapture,technique:camera-calibration,USES_TECHNIQUE,1.0,structural
project:contextcapture,technique:multiresolution-reconstruction,USES_TECHNIQUE,1.0,structural
project:contextcapture,modality:image,CONSUMES,1.0,structural
project:contextcapture,modality:mesh,PRODUCES,1.0,structural
project:contextcapture,physicsdomain:none,OPERATES_ON,1.0,structural
project:contextcapture,industry:construction,APPLIED_TO,1.0,structural
project:contextcapture,industry:digital-twin,APPLIED_TO,1.0,structural
project:contextcapture,year:2016,RELEASED_IN,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,organization:university-of-tsukuba,BUILT_BY,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,category:inverse-design-materials,IN_CATEGORY,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,technique:gan,USES_TECHNIQUE,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,modality:physics-spec,CONSUMES,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,modality:material,PRODUCES,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,physicsdomain:structural,OPERATES_ON,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,industry:medical,APPLIED_TO,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,industry:aerospace,APPLIED_TO,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,industry:automotive,APPLIED_TO,1.0,structural
project:controllable-inverse-design-of-auxetic-metamaterials-using-deep-learning,year:2021,RELEASED_IN,1.0,structural
project:convolutional-lstm-based-melt-pool-prediction-from-images-of-laser-tool-path-str,organization:kyung-hee-university,BUILT_BY,1.0,structural
project:convolutional-lstm-based-melt-pool-prediction-from-images-of-laser-tool-path-str,category:process-monitoring-ml,IN_CATEGORY,1.0,structural
project:convolutional-lstm-based-melt-pool-prediction-from-images-of-laser-tool-path-str,modality:process-signal,CONSUMES,1.0,structural
project:convolutional-lstm-based-melt-pool-prediction-from-images-of-laser-tool-path-str,modality:scalar-field,PRODUCES,1.0,structural
project:convolutional-lstm-based-melt-pool-prediction-from-images-of-laser-tool-path-str,physicsdomain:thermal,OPERATES_ON,1.0,structural
project:convolutional-lstm-based-melt-pool-prediction-from-images-of-laser-tool-path-str,industry:manufacturing,APPLIED_TO,1.0,structural
project:convolutional-lstm-based-melt-pool-prediction-from-images-of-laser-tool-path-str,industry:aerospace,APPLIED_TO,1.0,structural
project:convolutional-lstm-based-melt-pool-prediction-from-images-of-laser-tool-path-str,industry:medical,APPLIED_TO,1.0,structural
project:convolutional-lstm-based-melt-pool-prediction-from-images-of-laser-tool-path-str,year:2023,RELEASED_IN,1.0,structural
project:convolutional-neural-operators-for-robust-and-accurate-learning-of-pdes,organization:unknown,BUILT_BY,1.0,structural
project:convolutional-neural-operators-for-robust-and-accurate-learning-of-pdes,category:neural-operator,IN_CATEGORY,1.0,structural
project:convolutional-neural-operators-for-robust-and-accurate-learning-of-pdes,technique:neural-operator,USES_TECHNIQUE,1.0,structural
project:convolutional-neural-operators-for-robust-and-accurate-learning-of-pdes,modality:physics-spec,CONSUMES,1.0,structural
project:convolutional-neural-operators-for-robust-and-accurate-learning-of-pdes,modality:scalar-field,PRODUCES,1.0,structural
project:convolutional-neural-operators-for-robust-and-accurate-learning-of-pdes,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:convolutional-neural-operators-for-robust-and-accurate-learning-of-pdes,year:2023,RELEASED_IN,1.0,structural
project:covariant,organization:covariant,BUILT_BY,1.0,structural
project:covariant,category:robotics-mfg-ai,IN_CATEGORY,1.0,structural
project:covariant,technique:foundation-models,USES_TECHNIQUE,1.0,structural
project:covariant,technique:robot-manipulation,USES_TECHNIQUE,1.0,structural
project:covariant,modality:image,CONSUMES,1.0,structural
project:covariant,modality:robot-policy,PRODUCES,1.0,structural
project:covariant,physicsdomain:none,OPERATES_ON,1.0,structural
project:covariant,industry:manufacturing,APPLIED_TO,1.0,structural
project:covariant,year:2023,RELEASED_IN,1.0,structural
project:crabnet-for-explainable-deep-learning-in-materials-science-bridging-the-gap-betw,organization:technische-universität-berlin,BUILT_BY,1.0,structural
project:crabnet-for-explainable-deep-learning-in-materials-science-bridging-the-gap-betw,category:generative-materials,IN_CATEGORY,1.0,structural
project:crabnet-for-explainable-deep-learning-in-materials-science-bridging-the-gap-betw,technique:transformer,USES_TECHNIQUE,1.0,structural
project:crabnet-for-explainable-deep-learning-in-materials-science-bridging-the-gap-betw,modality:chemistry,CONSUMES,1.0,structural
project:crabnet-for-explainable-deep-learning-in-materials-science-bridging-the-gap-betw,modality:material,PRODUCES,1.0,structural
project:crabnet-for-explainable-deep-learning-in-materials-science-bridging-the-gap-betw,physicsdomain:molecular,OPERATES_ON,1.0,structural
project:crabnet-for-explainable-deep-learning-in-materials-science-bridging-the-gap-betw,year:2022,RELEASED_IN,1.0,structural
project:craftsman3d-high-fidelity-mesh-generation-with-3d-native-diffusion-and-interacti,organization:hong-kong-university-of-science-and-technology,BUILT_BY,1.0,structural
project:craftsman3d-high-fidelity-mesh-generation-with-3d-native-diffusion-and-interacti,category:generative-3d-shape,IN_CATEGORY,1.0,structural
project:craftsman3d-high-fidelity-mesh-generation-with-3d-native-diffusion-and-interacti,technique:diffusion-model,USES_TECHNIQUE,1.0,structural
project:craftsman3d-high-fidelity-mesh-generation-with-3d-native-diffusion-and-interacti,modality:none,CONSUMES,1.0,structural
project:craftsman3d-high-fidelity-mesh-generation-with-3d-native-diffusion-and-interacti,modality:mesh,PRODUCES,1.0,structural
project:craftsman3d-high-fidelity-mesh-generation-with-3d-native-diffusion-and-interacti,physicsdomain:none,OPERATES_ON,1.0,structural
project:craftsman3d-high-fidelity-mesh-generation-with-3d-native-diffusion-and-interacti,year:2025,RELEASED_IN,1.0,structural
project:creo-generative-design,organization:ptc,BUILT_BY,1.0,structural
project:creo-generative-design,category:generative-platform,IN_CATEGORY,1.0,structural
project:creo-generative-design,technique:generative-design,USES_TECHNIQUE,1.0,structural
project:creo-generative-design,technique:simulation-driven-design,USES_TECHNIQUE,1.0,structural
project:creo-generative-design,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:creo-generative-design,modality:physics-spec,CONSUMES,1.0,structural
project:creo-generative-design,modality:topology,PRODUCES,1.0,structural
project:creo-generative-design,physicsdomain:structural,OPERATES_ON,1.0,structural
project:creo-generative-design,year:2023,RELEASED_IN,1.0,structural
project:crm-single-image-to-3d-textured-mesh-with-convolutional-reconstruction-model,organization:tsinghua-university,BUILT_BY,1.0,structural
project:crm-single-image-to-3d-textured-mesh-with-convolutional-reconstruction-model,category:image-to-3d,IN_CATEGORY,1.0,structural
project:crm-single-image-to-3d-textured-mesh-with-convolutional-reconstruction-model,technique:transformer,USES_TECHNIQUE,1.0,structural
project:crm-single-image-to-3d-textured-mesh-with-convolutional-reconstruction-model,modality:image,CONSUMES,1.0,structural
project:crm-single-image-to-3d-textured-mesh-with-convolutional-reconstruction-model,modality:mesh,PRODUCES,1.0,structural
project:crm-single-image-to-3d-textured-mesh-with-convolutional-reconstruction-model,physicsdomain:none,OPERATES_ON,1.0,structural
project:crm-single-image-to-3d-textured-mesh-with-convolutional-reconstruction-model,year:2024,RELEASED_IN,1.0,structural
project:crystal-diffusion-variational-autoencoder-for-periodic-material-generation,organization:unknown,BUILT_BY,1.0,structural
project:crystal-diffusion-variational-autoencoder-for-periodic-material-generation,category:generative-materials,IN_CATEGORY,1.0,structural
project:crystal-diffusion-variational-autoencoder-for-periodic-material-generation,technique:diffusion-model,USES_TECHNIQUE,1.0,structural
project:crystal-diffusion-variational-autoencoder-for-periodic-material-generation,modality:chemistry,CONSUMES,1.0,structural
project:crystal-diffusion-variational-autoencoder-for-periodic-material-generation,modality:material,PRODUCES,1.0,structural
project:crystal-diffusion-variational-autoencoder-for-periodic-material-generation,physicsdomain:molecular,OPERATES_ON,1.0,structural
project:crystal-diffusion-variational-autoencoder-for-periodic-material-generation,year:2021,RELEASED_IN,1.0,structural
project:crystal-graph-convolutional-neural-networks-for-an-accurate-and-interpretable-pr,organization:massachusetts-institute-of-technology,BUILT_BY,1.0,structural
project:crystal-graph-convolutional-neural-networks-for-an-accurate-and-interpretable-pr,category:generative-materials,IN_CATEGORY,1.0,structural
project:crystal-graph-convolutional-neural-networks-for-an-accurate-and-interpretable-pr,modality:chemistry,CONSUMES,1.0,structural
project:crystal-graph-convolutional-neural-networks-for-an-accurate-and-interpretable-pr,modality:material,PRODUCES,1.0,structural
project:crystal-graph-convolutional-neural-networks-for-an-accurate-and-interpretable-pr,physicsdomain:molecular,OPERATES_ON,1.0,structural
project:crystal-graph-convolutional-neural-networks-for-an-accurate-and-interpretable-pr,year:2018,RELEASED_IN,1.0,structural
project:csg-stump-a-learning-friendly-csg-like-representation-for-interpretable-shape-pa,organization:nanyang-technological-university,BUILT_BY,1.0,structural
project:csg-stump-a-learning-friendly-csg-like-representation-for-interpretable-shape-pa,category:text-to-cad,IN_CATEGORY,1.0,structural
project:csg-stump-a-learning-friendly-csg-like-representation-for-interpretable-shape-pa,modality:text,CONSUMES,1.0,structural
project:csg-stump-a-learning-friendly-csg-like-representation-for-interpretable-shape-pa,modality:parametric-cad,PRODUCES,1.0,structural
project:csg-stump-a-learning-friendly-csg-like-representation-for-interpretable-shape-pa,physicsdomain:none,OPERATES_ON,1.0,structural
project:csg-stump-a-learning-friendly-csg-like-representation-for-interpretable-shape-pa,year:2021,RELEASED_IN,1.0,structural
project:csgnet-neural-shape-parser-for-constructive-solid-geometry,organization:university-of-massachusetts-amherst,BUILT_BY,1.0,structural
project:csgnet-neural-shape-parser-for-constructive-solid-geometry,category:dfm-ai,IN_CATEGORY,1.0,structural
project:csgnet-neural-shape-parser-for-constructive-solid-geometry,modality:brep,CONSUMES,1.0,structural
project:csgnet-neural-shape-parser-for-constructive-solid-geometry,modality:process-plan,PRODUCES,1.0,structural
project:csgnet-neural-shape-parser-for-constructive-solid-geometry,physicsdomain:none,OPERATES_ON,1.0,structural
project:csgnet-neural-shape-parser-for-constructive-solid-geometry,industry:manufacturing,APPLIED_TO,1.0,structural
project:csgnet-neural-shape-parser-for-constructive-solid-geometry,industry:automotive,APPLIED_TO,1.0,structural
project:csgnet-neural-shape-parser-for-constructive-solid-geometry,year:2018,RELEASED_IN,1.0,structural
project:csm-ai,organization:common-sense-machines,BUILT_BY,1.0,structural
project:csm-ai,category:image-to-3d,IN_CATEGORY,1.0,structural
project:csm-ai,technique:diffusion-model,USES_TECHNIQUE,1.0,structural
project:csm-ai,technique:neural-radiance-field,USES_TECHNIQUE,1.0,structural
project:csm-ai,modality:image,CONSUMES,1.0,structural
project:csm-ai,modality:mesh,PRODUCES,1.0,structural
project:csm-ai,year:2023,RELEASED_IN,1.0,structural
project:cvit-continuous-vision-transformer-for-operator-learning,organization:unknown,BUILT_BY,1.0,structural
project:cvit-continuous-vision-transformer-for-operator-learning,category:neural-operator,IN_CATEGORY,1.0,structural
project:cvit-continuous-vision-transformer-for-operator-learning,technique:transformer,USES_TECHNIQUE,1.0,structural
project:cvit-continuous-vision-transformer-for-operator-learning,technique:diffusion-model,USES_TECHNIQUE,1.0,structural
project:cvit-continuous-vision-transformer-for-operator-learning,technique:neural-operator,USES_TECHNIQUE,1.0,structural
project:cvit-continuous-vision-transformer-for-operator-learning,modality:physics-spec,CONSUMES,1.0,structural
project:cvit-continuous-vision-transformer-for-operator-learning,modality:scalar-field,PRODUCES,1.0,structural
project:cvit-continuous-vision-transformer-for-operator-learning,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:cvit-continuous-vision-transformer-for-operator-learning,year:2024,RELEASED_IN,1.0,structural
project:cvxpylayers,organization:stanford-university,BUILT_BY,1.0,structural
project:cvxpylayers,category:differentiable-physics,IN_CATEGORY,1.0,structural
project:cvxpylayers,technique:differentiable-optimization,USES_TECHNIQUE,1.0,structural
project:cvxpylayers,modality:physics-spec,CONSUMES,1.0,structural
project:cvxpylayers,modality:scalar-field,PRODUCES,1.0,structural
project:cvxpylayers,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:cvxpylayers,year:2021,RELEASED_IN,1.0,structural
project:cyclone-3dr,organization:leica-geosystems,BUILT_BY,1.0,structural
project:cyclone-3dr,category:cad-reconstruction,IN_CATEGORY,1.0,structural
project:cyclone-3dr,technique:point-cloud-processing,USES_TECHNIQUE,1.0,structural
project:cyclone-3dr,technique:meshing,USES_TECHNIQUE,1.0,structural
project:cyclone-3dr,modality:point-cloud,CONSUMES,1.0,structural
project:cyclone-3dr,modality:mesh,PRODUCES,1.0,structural
project:cyclone-3dr,physicsdomain:none,OPERATES_ON,1.0,structural
project:cyclone-3dr,industry:manufacturing,APPLIED_TO,1.0,structural
project:cyclone-3dr,industry:reverse-engineering,APPLIED_TO,1.0,structural
project:cyclone-3dr,year:2023,RELEASED_IN,1.0,structural
project:dafoam-an-open-source-adjoint-framework-for-multidisciplinary-design-optimizatio,organization:university-of-michiganann-arbor,BUILT_BY,1.0,structural
project:dafoam-an-open-source-adjoint-framework-for-multidisciplinary-design-optimizatio,category:multi-disciplinary-optimization,IN_CATEGORY,1.0,structural
project:dafoam-an-open-source-adjoint-framework-for-multidisciplinary-design-optimizatio,modality:physics-spec,CONSUMES,1.0,structural
project:dafoam-an-open-source-adjoint-framework-for-multidisciplinary-design-optimizatio,modality:scalar-field,PRODUCES,1.0,structural
project:dafoam-an-open-source-adjoint-framework-for-multidisciplinary-design-optimizatio,physicsdomain:fluid,OPERATES_ON,1.0,structural
project:dafoam-an-open-source-adjoint-framework-for-multidisciplinary-design-optimizatio,industry:aerospace,APPLIED_TO,1.0,structural
project:dafoam-an-open-source-adjoint-framework-for-multidisciplinary-design-optimizatio,industry:automotive,APPLIED_TO,1.0,structural
project:dafoam-an-open-source-adjoint-framework-for-multidisciplinary-design-optimizatio,industry:energy,APPLIED_TO,1.0,structural
project:dafoam-an-open-source-adjoint-framework-for-multidisciplinary-design-optimizatio,year:2020,RELEASED_IN,1.0,structural
project:dakota,organization:sandia-national-laboratories,BUILT_BY,1.0,structural
project:dakota,category:optimization,IN_CATEGORY,1.0,structural
project:dakota,technique:uncertainty-quantification,USES_TECHNIQUE,1.0,structural
project:dakota,technique:optimization,USES_TECHNIQUE,1.0,structural
project:dakota,technique:design-space-exploration,USES_TECHNIQUE,1.0,structural
project:dakota,modality:physics-spec,CONSUMES,1.0,structural
project:dakota,modality:scalar-field,PRODUCES,1.0,structural
project:dakota,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:dakota,industry:aerospace,APPLIED_TO,1.0,structural
project:dakota,industry:energy,APPLIED_TO,1.0,structural
project:dakota,industry:electronics,APPLIED_TO,1.0,structural
project:dakota,year:2001,RELEASED_IN,1.0,structural
project:dassault-virtual-companions,organization:dassault-systemes,BUILT_BY,1.0,structural
